production-1987-vol2	1119	46.0	fqqan	fran
production-1987-vol2	1128	34.0	inciuce	include
production-1987-vol2	1146	46.0	ogec	NONE
production-1987-vol2	1149	0.0	cytate	state
production-1987-vol2	1160	42.0	snnen	NONE
production-1987-vol2	1164	43.0	conservaitee	conservatee
production-1987-vol2	1165	47.0	roied	NONE
production-1987-vol2	1168	0.4	accepang	accepting
production-1987-vol2	1170	48.0	enesn	NONE
production-1987-vol2	1175	48.0	anaon	NONE
production-1987-vol2	1176	7.3	gemend	demand
production-1987-vol2	1177	44.0	onsaan	NONE
production-1987-vol2	1180	46.0	snsel	NONE
production-1987-vol2	1182	0.0	ansuralce	insurance
production-1987-vol2	1182	0.1	woae	NONE
production-1987-vol2	1182	32.9	distributees	distributees
production-1987-vol2	1189	47.0	rnren	NONE
production-1987-vol2	1190	41.0	anren	NONE
production-1987-vol2	1196	45.0	ainar	NONE
production-1987-vol2	1213	0.0	granong	granting
production-1987-vol2	1247	0.0	aenvery	every
production-1987-vol2	1254	24.0	debis	debris
production-1987-vol2	1254	32.0	assoon	as soon
production-1987-vol2	1256	30.8	distributees	distributees
production-1987-vol2	1257	46.0	robrd	board
production-1987-vol2	1270	41.0	aanac	NONE
production-1987-vol2	1287	38.0	recompounding	recompounding
production-1987-vol2	1287	47.0	rinon	NONE
production-1987-vol2	1290	31.3	stringfel	stringfellow
production-1987-vol2	1291	45.0	areeny	NONE
production-1987-vol2	1298	40.0	puteter	putterer
production-1987-vol2	1306	13.1	dichloroethene	dichloroethene
production-1987-vol2	1318	43.0	rasol	NONE
production-1987-vol2	1326	2.1	terrns	terms
production-1987-vol2	1346	42.0	qrnor	NONE
production-1987-vol2	1356	49.0	excor	NONE
production-1987-vol2	1358	47.0	arerg	NONE
production-1987-vol2	1362	47.0	gever	NONE
production-1987-vol2	1363	0.2	donigs	doings
production-1987-vol2	1365	49.0	reren	NONE
production-1987-vol2	1368	40.0	reosi	NONE
production-1987-vol2	1369	48.0	rzorn	NONE
production-1987-vol2	1378	48.0	geoor	NONE
production-1987-vol2	1387	43.0	arxan	NONE
production-1987-vol2	1392	38.0	retol	NONE
production-1987-vol2	1397	35.0	rrokd	road
production-1987-vol2	1432	31.10	stotza	stotza
production-1987-vol2	1433	27.2	corkline	corkline
production-1987-vol2	1433	30.9	corkline	corkline
production-1987-vol2	1433	37.11	corkline	corkline
production-1987-vol2	1436	49.0	qrai	NONE
production-1987-vol2	1442	47.0	rrrar	NONE
production-1987-vol2	1448	46.0	aaver	NONE
production-1987-vol2	1452	47.0	geaen	NONE
production-1987-vol2	1454	35.7	pumpout	pumpout
production-1987-vol2	1454	41.0	gronr	NONE
production-1987-vol2	1466	21.2	treemarking	treemarking
production-1987-vol2	1478	47.0	agsor	NONE
production-1987-vol2	1486	40.0	googn	NONE
production-1987-vol2	1489	0.1	ommce	office
production-1987-vol2	1494	41.1	ofcandidate	of candidate
production-1987-vol2	1496	49.0	opasn	NONE
production-1987-vol2	1510	46.0	oorol	NONE
production-1987-vol2	1512	36.0	onasr	NONE
production-1987-vol2	1517	21.3	iccal	local
production-1987-vol2	1544	48.0	oensr	owner
production-1987-vol2	1547	7.11	prezoned	prezoned
production-1987-vol2	1556	30.1	ifless	if less
production-1987-vol2	1562	48.0	gossr	NONE
production-1987-vol2	1572	48.0	geanc	NONE
production-1987-vol2	1574	0.2	doara	board
production-1987-vol2	1574	20.3	milias	milias
production-1987-vol2	1592	0.0	hacn	NONE
production-1987-vol2	1597	42.0	ornen	NONE
production-1987-vol2	1614	48.0	osnor	NONE
production-1987-vol2	1617	15.0	cocurricular	cocurricular
production-1987-vol2	1634	0.0	gial	NONE
production-1987-vol2	1634	0.1	cxcnange	exchange
production-1987-vol2	1637	48.0	oaenn	NONE
production-1987-vol2	1644	47.0	osnor	NONE
production-1987-vol2	1654	48.0	gzoar	NONE
production-1987-vol2	1662	42.0	qreon	NONE
production-1987-vol2	1664	48.0	orsrr	NONE
production-1987-vol2	1672	47.0	oxrar	NONE
production-1987-vol2	1674	47.0	qmro	NONE
production-1987-vol2	1678	44.0	bnsc	NONE
production-1987-vol2	1685	47.0	qrond	NONE
production-1987-vol2	1694	48.0	osasn	NONE
production-1987-vol2	1696	44.0	orrsl	NONE
production-1987-vol2	1698	40.0	osgon	NONE
production-1987-vol2	1705	42.0	obred	NONE
production-1987-vol2	1716	41.7	scaffoldings	scaffoldings
production-1987-vol2	1762	30.5	aquaculturists	aquaculturists
production-1987-vol2	1769	42.0	orred	NONE
production-1987-vol2	1770	46.0	orror	error
production-1987-vol2	1797	49.0	ooken	NONE
production-1987-vol2	1798	48.0	qgsor	NONE
production-1987-vol2	1802	29.3	eente	NONE
production-1987-vol2	1802	42.0	goror	NONE
production-1987-vol2	1819	0.5	nauciary	fiduciary
production-1987-vol2	1849	10.2	nonflagrant	nonflagrant
production-1987-vol2	1856	0.2	cnls	NONE
production-1987-vol2	1865	5.2	raailed	mailed
production-1987-vol2	1875	0.0	taccuity	acuity
production-1987-vol2	1885	38.0	ollows	follows
production-1987-vol2	1890	0.0	cerapter	chapter
production-1987-vol2	1904	46.0	thereio	thereto
production-1987-vol2	1908	25.6	reentrants	reentrants
production-1987-vol2	1942	18.0	exemptee	exemptee
production-1987-vol2	1954	43.0	yaylorsville	taylorsville
production-1987-vol2	1967	47.0	torded	NONE
production-1987-vol2	1976	0.0	creaential	credential
production-1987-vol2	2016	35.4	quadraplegics	quadriplegics
production-1987-vol2	2016	37.0	quadraplegia	quadriplegia
production-1984-vol1-chapters	15	12.0	scheuie	schedule
production-1984-vol1-chapters	17	16.1	storrn	storm
production-1984-vol1-chapters	17	33.0	sacramer	sacramento
production-1984-vol1-chapters	31	29.2	hycrologically	hydrologically
production-1984-vol1-chapters	51	0.3	completea	completed
production-1984-vol1-chapters	107	19.0	prearraignment	prearraignment
production-1984-vol1-chapters	116	29.6	nejedly	nejedly
production-1984-vol1-chapters	132	5.6	udag	udag
production-1984-vol1-chapters	187	23.4	forrn	form
production-1984-vol1-chapters	192	0.1	dasis	basis
production-1984-vol1-chapters	193	0.0	pilance	balance
production-1984-vol1-chapters	223	0.0	boata	boat
production-1984-vol1-chapters	264	22.1	forrn	form
production-1984-vol1-chapters	281	2.3	keybit	keybit
production-1984-vol1-chapters	309	45.0	ceorce	george
production-1984-vol1-chapters	321	6.1	onjuly	on july
production-1984-vol1-chapters	321	11.1	onjuly	on july
production-1984-vol1-chapters	329	45.1	cluly	duly
production-1984-vol1-chapters	384	32.2	garning	gaming
production-1984-vol1-chapters	387	1.1	bocly	body
production-1984-vol1-chapters	387	28.1	bocly	body
production-1984-vol1-chapters	394	27.1	coumy	county
production-1984-vol1-chapters	412	17.1	orcler	order
production-1984-vol1-chapters	419	13.3	becorne	become
production-1984-vol1-chapters	454	10.2	tesota	tesota
production-1984-vol1-chapters	454	12.6	cercidium	cercidium
production-1984-vol1-chapters	454	47.2	morvi	morvi
production-1984-vol1-chapters	455	1.2	filifera	filifera
production-1984-vol1-chapters	455	7.9	nolinas	nolinas
production-1984-vol1-chapters	455	15.6	cercidium	cercidium
production-1984-vol1-chapters	455	19.2	tesota	tesota
production-1984-vol1-chapters	459	7.11	nejedly	nejedly
production-1984-vol1-chapters	463	0.0	reaa	NONE
production-1984-vol1-chapters	482	22.0	methamphetarnine	methamphetamine
production-1984-vol1-chapters	522	36.2	nontesting	nontesting
production-1984-vol1-chapters	549	16.4	rnember	member
production-1984-vol1-chapters	587	10.3	frorn	from
production-1984-vol1-chapters	597	0.0	nejedly	nejedly
production-1984-vol1-chapters	616	3.3	clemand	demand
production-1984-vol1-chapters	634	0.0	itoin	NONE
production-1984-vol1-chapters	634	0.1	civh	civil
production-1984-vol1-chapters	693	0.1	clebtor	debtor
production-1984-vol1-chapters	715	4.0	augmentationis	augmentations
production-1984-vol1-chapters	776	10.5	ballgum	ballgum
production-1984-vol1-chapters	784	24.7	washwater	washwater
production-1984-vol1-chapters	784	43.6	undercounter	undercounter
production-1984-vol1-chapters	784	48.1	undercounter	undercounter
production-1984-vol1-chapters	793	29.0	snowcones	snowcones
production-1984-vol1-chapters	821	43.8	duphcates	duplicates
production-1984-vol1-chapters	821	51.8	csbg	csbg
production-1984-vol1-chapters	823	0.3	funchon	function
production-1984-vol1-chapters	823	56.2	vavable	payable
production-1984-vol1-chapters	826	57.0	rermbursed	reimbursed
production-1984-vol1-chapters	827	32.1	frorn	from
production-1984-vol1-chapters	827	37.8	imtated	initiated
production-1984-vol1-chapters	828	55.14	prionty	priority
production-1984-vol1-chapters	830	37.10	tmbal	tribal
production-1984-vol1-chapters	832	12.0	hpcop	hpcop
production-1984-vol1-chapters	835	17.7	dbcp	dbcp
production-1984-vol1-chapters	845	35.0	jtpa	jtpa
production-1984-vol1-chapters	847	40.6	ocss	ocss
production-1984-vol1-chapters	849	33.0	diege	diego
production-1984-vol1-chapters	849	36.3	geunties	counties
production-1984-vol1-chapters	861	23.5	prograra	programa
production-1984-vol1-chapters	870	6.1	emeunt	amount
production-1984-vol1-chapters	873	44.2	seeceee	NONE
production-1984-vol1-chapters	875	20.0	toau	NONE
production-1984-vol1-chapters	875	36.0	suppottt	support
production-1984-vol1-chapters	880	10.0	abedcy	agency
production-1984-vol1-chapters	884	22.1	coritra	contra
production-1984-vol1-chapters	885	42.1	commilhees	committees
production-1984-vol1-chapters	886	18.4	sseee	NONE
production-1984-vol1-chapters	892	45.2	rmera	NONE
production-1984-vol1-chapters	894	37.3	eeeser	NONE
production-1984-vol1-chapters	896	1.0	aboncies	agencies
production-1984-vol1-chapters	899	43.0	imiltoe	milton
production-1984-vol1-chapters	908	18.3	ssese	NONE
production-1984-vol1-chapters	909	39.0	eqquipmenl	equipment
production-1984-vol1-chapters	913	4.0	voiving	voiding
production-1984-vol1-chapters	915	6.1	zalage	NONE
production-1984-vol1-chapters	916	36.2	cceee	NONE
production-1984-vol1-chapters	917	32.5	revolv	revolving
production-1984-vol1-chapters	918	32.0	setve	serve
production-1984-vol1-chapters	919	35.0	apfaits	affairs
production-1984-vol1-chapters	921	19.0	fottlia	NONE
production-1984-vol1-chapters	921	23.3	ceeere	NONE
production-1984-vol1-chapters	924	19.0	chotis	NONE
production-1984-vol1-chapters	933	0.0	undistributec	undistributed
production-1984-vol1-chapters	943	1.4	mtdb	mtdb
production-1984-vol1-chapters	945	37.5	reroofing	reroofing
production-1984-vol1-chapters	951	27.0	chotl	NONE
production-1984-vol1-chapters	952	23.0	azoncy	agency
production-1984-vol1-chapters	954	34.3	sereee	NONE
production-1984-vol1-chapters	969	29.0	gtawings	drawings
production-1984-vol1-chapters	969	32.1	funnd	fund
production-1984-vol1-chapters	969	48.0	countv	county
production-1984-vol1-chapters	971	0.0	ftovisions	provisions
production-1984-vol1-chapters	973	23.1	sesscee	NONE
production-1984-vol1-chapters	976	22.0	aboncies	agencies
production-1984-vol1-chapters	980	2.0	itern	item
production-1984-vol1-chapters	980	31.6	revolv	revolving
production-1984-vol1-chapters	988	0.0	ztem	item
production-1984-vol1-chapters	988	14.0	nejedly	nejedly
production-1984-vol1-chapters	989	27.0	thopie	those
production-1984-vol1-chapters	989	38.0	quusition	question
production-1984-vol1-chapters	990	11.0	stounc	NONE
production-1984-vol1-chapters	990	22.0	conetol	control
production-1984-vol1-chapters	990	22.1	stuay	study
production-1984-vol1-chapters	992	20.1	meent	meant
production-1984-vol1-chapters	995	19.0	nejedly	nejedly
production-1984-vol1-chapters	1003	8.0	itern	item
production-1984-vol1-chapters	1003	10.0	itern	item
production-1984-vol1-chapters	1003	12.0	itern	item
production-1984-vol1-chapters	1005	28.4	eppick	eppick
production-1984-vol1-chapters	1005	37.0	tenneyson	tennyson
production-1984-vol1-chapters	1006	6.3	deanga	de anza
production-1984-vol1-chapters	1006	24.0	comsservancy	conservancy
production-1984-vol1-chapters	1008	39.0	reimbursementts	reimbursements
production-1984-vol1-chapters	1011	11.0	gaatos	gatos
production-1984-vol1-chapters	1012	31.0	awris	awris
production-1984-vol1-chapters	1020	19.3	cececee	NONE
production-1984-vol1-chapters	1025	38.0	solvices	services
production-1984-vol1-chapters	1027	24.6	dbcp	dbcp
production-1984-vol1-chapters	1031	0.0	pensahon	pension
production-1984-vol1-chapters	1048	32.7	ghpp	ghpp
production-1984-vol1-chapters	1060	2.4	eects	NONE
production-1984-vol1-chapters	1060	13.0	comstructon	construction
production-1984-vol1-chapters	1067	18.5	adamh	adamh
production-1984-vol1-chapters	1067	24.3	adamh	adamh
production-1984-vol1-chapters	1070	10.0	paymens	payments
production-1984-vol1-chapters	1071	32.0	paymens	payments
production-1984-vol1-chapters	1072	23.0	paymemnis	payments
production-1984-vol1-chapters	1073	0.0	fyovisions	provisions
production-1984-vol1-chapters	1073	40.0	memnis	means
production-1984-vol1-chapters	1076	46.0	jowun	NONE
production-1984-vol1-chapters	1080	31.0	ptojocts	projects
production-1984-vol1-chapters	1080	43.0	lalion	NONE
production-1984-vol1-chapters	1081	46.0	interdenendence	interdependence
production-1984-vol1-chapters	1084	25.0	soetvices	services
production-1984-vol1-chapters	1106	30.0	chomis	NONE
production-1984-vol1-chapters	1106	34.0	biam	NONE
production-1984-vol1-chapters	1107	28.0	unallot	unallot
production-1984-vol1-chapters	1112	23.0	gunposts	gunports
production-1984-vol1-chapters	1112	37.0	inena	NONE
production-1984-vol1-chapters	1114	9.0	tnene	NONE
production-1984-vol1-chapters	1114	13.0	glawings	drawings
production-1984-vol1-chapters	1114	21.0	gyawings	drawings
production-1984-vol1-chapters	1117	28.0	ministlalion	ministration
production-1984-vol1-chapters	1124	0.0	ftrovisions	provisions
production-1984-vol1-chapters	1131	41.7	reesti	reestimate
production-1984-vol1-chapters	1134	10.2	tvices	services
production-1984-vol1-chapters	1135	0.0	frovisior	provision
production-1984-vol1-chapters	1140	0.1	vode	code
production-1984-vol1-chapters	1143	0.0	ytovisions	provisions
production-1984-vol1-chapters	1147	17.1	siculum	NONE
production-1984-vol1-chapters	1153	0.0	ftovisions	provisions
production-1984-vol1-chapters	1161	0.0	frrovisions	provisions
production-1984-vol1-chapters	1165	0.0	ocnedule	schedule
production-1984-vol1-chapters	1178	17.1	ucmc	ucmc
production-1984-vol1-chapters	1178	20.1	ucimc	ucimc
production-1984-vol1-chapters	1179	6.1	elevalots	elevators
production-1984-vol1-chapters	1183	15.1	ucimc	ucimc
production-1984-vol1-chapters	1194	16.0	fachities	facilities
production-1984-vol1-chapters	1194	28.1	valots	NONE
production-1984-vol1-chapters	1195	16.0	gulion	NONE
production-1984-vol1-chapters	1196	45.0	brarv	brary
production-1984-vol1-chapters	1197	20.0	usttation	station
production-1984-vol1-chapters	1199	46.0	chons	NONE
production-1984-vol1-chapters	1202	0.3	accountabu	accountability
production-1984-vol1-chapters	1213	34.0	tivission	division
production-1984-vol1-chapters	1220	0.0	frrovisions	provisions
production-1984-vol1-chapters	1225	45.0	adrninistration	administration
production-1984-vol1-chapters	1227	16.0	wotkets	workers
production-1984-vol1-chapters	1227	47.0	osteopatttic	osteopathic
production-1984-vol1-chapters	1228	0.0	frovislons	provisions
production-1984-vol1-chapters	1228	10.4	scesee	NONE
production-1984-vol1-chapters	1228	46.1	shidv	study
production-1984-vol1-chapters	1233	11.2	ccsree	NONE
production-1984-vol1-chapters	1233	14.0	ctawings	drawings
production-1984-vol1-chapters	1233	48.0	tivission	division
production-1984-vol1-chapters	1236	21.0	niatice	notice
production-1984-vol1-chapters	1238	7.2	jlbc	jlbc
production-1984-vol1-chapters	1238	15.0	jlbc	jlbc
production-1984-vol1-chapters	1238	23.5	jlbc	jlbc
production-1984-vol1-chapters	1239	34.0	hhority	authority
production-1984-vol1-chapters	1245	7.0	tmione	NONE
production-1984-vol1-chapters	1245	23.0	ctogie	stogie
production-1984-vol1-chapters	1246	10.1	mdso	mdso
production-1984-vol1-chapters	1246	27.0	coguies	copies
production-1984-vol1-chapters	1246	32.0	cocuies	copies
production-1984-vol1-chapters	1247	1.1	eserves	reserves
production-1984-vol1-chapters	1257	14.6	bedeter	NONE
production-1984-vol1-chapters	1259	8.0	cvume	NONE
production-1984-vol1-chapters	1262	47.0	fbduation	abduction
production-1984-vol1-chapters	1269	47.6	reappropriations	reappropriations
production-1984-vol1-chapters	1272	42.6	unallot	unallot
production-1984-vol1-chapters	1273	5.9	unallot	unallot
production-1984-vol1-chapters	1288	21.1	reappropriations	reappropriations
production-1984-vol1-chapters	1296	3.10	nonowned	nonowned
production-1984-vol1-chapters	1298	0.0	seftves	serves
production-1984-vol1-chapters	1304	8.14	ormulary	formulary
production-1984-vol1-chapters	1333	1.10	billrooms	ballrooms
production-1984-vol1-chapters	1366	46.1	recluce	reduce
production-1984-vol1-chapters	1435	48.9	anrium	annum
production-1984-vol1-chapters	1493	14.6	misdealings	misdealings
production-1984-vol1-chapters	1536	4.4	liquity	liquidity
production-1984-vol1-chapters	1537	48.3	cleemed	deemed
production-1984-vol1-chapters	1573	46.12	rnost	most
production-1984-vol1-chapters	1575	31.5	sseseee	NONE
production-1984-vol1-chapters	1583	42.0	ifany	if any
production-1984-vol1-chapters	1609	7.1	rnade	made
production-1984-vol1-chapters	1611	14.8	descramble	descramble
production-1984-vol1-chapters	1662	29.7	lampara	lampara
production-1984-vol1-chapters	1663	10.4	prolongated	prolonged
production-1984-vol1-chapters	1679	43.0	landfarm	landfarm
production-1984-vol1-chapters	1699	2.0	pumpback	pumpback
production-1984-vol1-chapters	1741	3.6	nonstudents	nonstudents
production-1984-vol1-chapters	1767	37.4	romoland	romoland
production-1984-vol1-chapters	1771	13.0	hegenberger	hegenberger
production-1984-vol1-chapters	1814	0.0	aaaress	address
production-1984-vol1-chapters	1826	13.1	servecl	served
production-1984-vol1-chapters	1832	5.0	fyesio	fresno
production-1984-vol1-chapters	1833	5.0	otanze	orange
production-1984-vol1-chapters	1833	21.1	sccce	NONE
production-1984-vol1-chapters	1833	24.0	mavipoa	mariposa
production-1984-vol1-chapters	1833	30.0	sictta	sierra
production-1984-vol1-chapters	1871	0.2	rehrement	retirement
production-1984-vol1-chapters	1877	44.0	reaqa	NONE
production-1984-vol1-chapters	1886	0.3	pubue	public
production-1984-vol1-chapters	1889	24.2	tertn	term
production-1984-vol1-chapters	1908	19.0	nocredit	no credit
production-1984-vol1-chapters	1909	0.0	creqait	credit
production-1984-vol1-chapters	1910	22.0	acility	facility
production-1984-vol1-chapters	1917	11.7	scaffoldings	scaffoldings
production-1984-vol1-chapters	1919	35.5	reinspections	reinspections
production-1984-vol1-chapters	1925	12.6	offcenter	off-center
production-1984-vol1-chapters	1935	0.0	acaad	NONE
production-1984-vol1-chapters	1939	0.0	lumitead	limited
production-1984-vol1-chapters	1939	0.1	parmmer	partner
production-1984-vol1-chapters	1951	0.1	proceaur	procedure
production-1984-vol1-chapters	1973	3.3	clemand	demand
production-1987-vol3	40	44.0	ebtor	debtor
production-1987-vol3	57	0.0	tepeaied	repealed
production-1987-vol3	73	0.0	retums	returns
production-1987-vol3	80	46.0	jooaic	mosaic
production-1987-vol3	141	0.0	tepeaied	repealed
production-1987-vol3	143	37.1	iffor	if for
production-1987-vol3	195	0.0	fouow	follow
production-1987-vol3	227	0.0	vorporauion	corporation
production-1987-vol3	273	14.0	properidine	properidine
production-1987-vol3	273	15.0	propiram	propiram
production-1987-vol3	273	17.0	tilidine	tilidine
production-1987-vol3	273	20.2	piperidinyl	piperidinyl
production-1987-vol3	273	22.6	piperidinyl	piperidinyl
production-1987-vol3	273	24.6	mppp	mppp
production-1987-vol3	273	25.5	pepap	pepap
production-1987-vol3	274	29.1	indolol	indolol
production-1987-vol3	274	35.4	pyrido	pyrido
production-1987-vol3	275	0.0	psilocyn	psilocin
production-1987-vol3	275	1.0	tetrahydrocannabinols	tetrahydrocannabinols
production-1987-vol3	275	14.5	cyclohexamine	cyclohexamine
production-1987-vol3	275	17.3	pcpy	pcpy
production-1987-vol3	277	1.0	dipheny	diphenyl
production-1987-vol3	277	15.0	sufentanyl	sufentanil
production-1987-vol3	278	4.0	ghutethimide	glutethimide
production-1987-vol3	278	14.2	carbonitrile	carbonitrile
production-1987-vol3	347	0.0	oallis	NONE
production-1987-vol3	353	6.2	owris	owns
production-1987-vol3	371	17.7	bilhon	billion
production-1987-vol3	390	35.0	anaction	an action
production-1987-vol3	404	0.2	nouces	notices
production-1987-vol3	409	0.1	jomt	joint
production-1987-vol3	409	0.2	lortreasors	tortfeasors
production-1987-vol3	460	47.0	jonrsd	NONE
production-1987-vol3	489	48.0	jotseo	jose
production-1987-vol3	496	0.1	caucation	education
production-1987-vol3	551	38.6	bilhon	billion
production-1987-vol3	585	25.1	reoccupancy	reoccupancy
production-1987-vol3	593	7.0	becarne	became
production-1987-vol3	627	36.0	yosq	NONE
production-1987-vol3	631	32.0	nonracing	nonracing
production-1987-vol3	637	37.2	rnixed	mixed
production-1987-vol3	645	10.6	mulemen	mulemen
production-1987-vol3	653	47.0	jobtd	NONE
production-1987-vol3	656	0.0	oltsite	offsite
production-1987-vol3	660	1.6	mulemen	mulemen
production-1987-vol3	662	1.4	mulemen	mulemen
production-1987-vol3	663	36.8	mulemen	mulemen
production-1987-vol3	681	44.5	nonmanufacturer	nonmanufacturer
production-1987-vol3	701	28.2	facihty	facility
production-1987-vol3	731	9.3	clire	dire
production-1987-vol3	733	18.3	dbcp	dbcp
production-1987-vol3	733	22.4	rehrg	rehg
production-1987-vol3	733	29.2	rehrg	rehg
production-1987-vol3	733	35.5	rplemt	rplemt
production-1987-vol3	734	1.5	imprv	imprv
production-1987-vol3	734	25.4	overdrafted	overdrafted
production-1987-vol3	754	26.0	meentive	incentive
production-1987-vol3	754	29.6	bilhon	billion
production-1987-vol3	803	2.2	orcler	order
production-1987-vol3	810	37.0	itisin	it is in
production-1987-vol3	834	33.0	coassured	coassured
production-1987-vol3	840	33.0	coassured	coassured
production-1987-vol3	897	20.0	supv	supv
production-1987-vol3	927	0.1	andad	and
production-1987-vol3	953	0.1	agaress	address
production-1987-vol3	1013	6.3	uterme	uterine
production-1987-vol3	1013	14.9	prionty	priority
production-1987-vol3	1013	20.3	emsting	existing
production-1987-vol3	1014	16.6	palpatation	palpitation
production-1987-vol3	1047	14.7	preliteracy	preliteracy
production-1987-vol3	1047	21.5	preliteracy	preliteracy
production-1987-vol3	1092	35.0	lampara	lampara
production-1987-vol3	1093	10.0	lampara	lampara
production-1987-vol3	1123	38.0	jandfills	landfills
production-1987-vol3	1196	0.0	supppott	support
production-1987-vol3	1200	0.0	tewung	towing
production-1987-vol3	1239	26.8	unirrigable	unirrigable
production-1987-vol3	1259	19.3	hmited	limited
production-1987-vol3	1290	28.9	prionty	priority
production-1987-vol3	1295	1.0	qtamus	status
production-1987-vol3	1298	13.0	plojece	project
production-1987-vol3	1306	10.0	imptovemenes	improvements
production-1987-vol3	1307	22.1	beausoliel	beausoleil
production-1987-vol3	1316	45.0	proiect	project
production-1987-vol3	1318	0.0	necnarge	recharge
production-1987-vol3	1318	37.4	pplines	pipelines
production-1987-vol3	1319	13.2	esesd	esesd
production-1987-vol3	1319	13.5	imprv	imprv
production-1987-vol3	1319	42.0	ltice	NONE
production-1987-vol3	1320	0.3	hiscsd	hiscsd
production-1987-vol3	1320	0.4	desalin	desalin
production-1987-vol3	1320	15.1	eects	NONE
